#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
2071,Earth Brand,31,1,2,6,14,1,5,1,False,False,3044,32,True,False,11,31,1,55,0,0,8,1,False,True
2076,Decorated Silver Scepter,33,1,2,6,14,1,5,1,False,False,3684,36,True,False,11,33,1,55,0,0,8,1,False,True
2078,Fire Brand,36,1,2,6,14,1,5,1,False,False,3890,41,True,False,11,36,1,55,0,0,8,1,False,True
2083,Lightning Brand,41,1,2,6,14,1,5,1,False,False,4840,51,True,False,11,41,1,55,0,0,8,1,False,True
2088,Electrum Scepter,43,1,2,6,14,1,5,1,False,False,5737,55,True,False,11,43,1,55,0,0,8,1,False,True
2093,Vintage Cudgel,38,1,2,6,14,1,5,1,False,False,5818,45,True,False,11,35,1,55,0,0,8,2,False,True
2094,Water Brand,46,1,2,6,14,1,5,1,False,False,5892,62,True,False,11,46,1,55,0,0,8,1,False,True
2097,Jade Scepter,49,1,2,6,14,1,5,1,False,False,7185,69,True,False,11,49,1,55,0,0,8,1,False,True
2102,Sanguine Scepter,55,2,2,6,14,1,5,1,False,False,10236,79,True,False,11,50,1,55,0,0,8,2,False,True
2106,Bone Staff,5,1,2,7,14,13,5,1,False,False,234,4,True,False,11,5,1,55,0,0,8,0,False,True
2107,Ramhorn Staff,9,1,2,7,14,13,5,1,False,False,410,6,True,False,11,9,1,55,0,0,8,0,False,True
2108,Decorated Bone Staff,12,1,2,7,14,13,5,1,False,False,582,8,True,False,11,12,1,55,0,0,8,0,False,True
2109,Toothed Ramhorn Staff,17,1,2,7,14,13,5,1,False,False,925,13,True,False,11,17,1,55,0,0,8,2,False,True
2111,Staghorn Staff,20,1,2,7,14,13,5,1,False,False,1170,17,True,False,11,20,1,55,0,0,8,2,False,True
2116,Sanguine Horn Staff,23,1,2,7,14,13,5,1,False,False,1830,23,True,False,11,23,1,55,0,0,8,2,False,True
2118,Toothed Staghorn Staff,26,1,2,7,14,13,5,1,False,False,2688,31,True,False,11,26,1,55,0,0,8,2,False,True
2121,Goathorn Staff,31,1,2,7,14,13,5,1,False,False,4602,48,True,False,11,31,1,55,0,0,8,2,False,True
2123,Toothed Goathorn Staff,34,1,2,7,14,13,5,1,False,False,5350,56,True,False,11,34,1,55,0,0,8,2,False,True
2125,Horn Staff,39,1,2,7,14,13,5,1,False,False,6723,70,True,False,11,39,1,55,0,0,8,2,False,True
2130,Black Horn Staff,44,1,2,7,14,13,5,1,False,False,8252,86,True,False,11,44,1,55,0,0,8,2,False,True
2132,Aubriest's Whisper,52,2,2,7,14,13,5,1,True,False,13383,56,False,False,11,50,1,55,0,0,8,0,False,True
2133,Ivory Staff,49,1,2,7,14,13,5,1,False,False,9937,104,True,False,11,49,1,55,0,0,8,2,False,True
2136,Giantsgall Longstaff,70,2,2,7,14,13,5,1,False,False,18018,150,True,False,14,50,1,55,0,0,8,2,False,True
2139,Astrolabe,70,2,2,7,14,13,5,1,False,False,18018,150,True,False,11,50,1,55,0,0,8,2,False,True
2142,Weathered Grimoire,1,1,2,10,16,13,5,1,False,False,92,2,False,False,14,1,1,68,0,0,7,0,False,True
2143,Leather Grimoire,5,1,2,10,16,13,5,1,False,False,219,4,True,False,14,5,1,68,0,0,7,0,False,True
2144,Maple Picatrix,8,1,2,10,16,13,5,1,False,False,358,5,True,False,14,8,1,68,0,0,7,0,False,True
2145,Engraved Leather Grimoire,10,1,2,10,16,13,5,1,False,False,439,7,True,False,14,10,1,68,0,0,7,0,False,True
2146,Ash Picatrix,13,1,2,10,16,13,5,1,False,False,634,9,True,False,14,13,1,68,0,0,7,0,False,True
2147,Hard Leather Grimoire,15,1,2,10,16,13,5,1,False,False,732,11,True,False,14,15,1,68,0,0,7,2,False,True
2149,Engraved Hard Leather Grimoire,20,1,2,10,16,13,5,1,False,False,1098,17,True,False,14,20,1,68,0,0,7,2,False,True
2151,Yew Picatrix,22,1,2,10,16,13,5,1,False,False,1566,21,True,False,14,22,1,68,0,0,7,2,False,True
2156,Goatskin Grimoire,26,1,2,10,16,13,5,1,False,False,2522,31,True,False,14,26,1,68,0,0,7,2,False,True
2158,Brittle Picatrix,30,1,2,10,16,13,5,1,False,False,2050,44,False,False,14,35,1,68,0,0,7,0,False,True
2160,Engraved Goatskin Grimoire,30,1,2,10,16,13,5,1,False,False,3908,44,True,False,14,30,1,68,0,0,7,2,False,True
2166,Book of Silver,34,1,2,10,16,13,5,1,False,False,5515,56,True,False,14,34,1,68,0,0,7,2,False,True
2169,Embossed Book of Silver,38,1,2,10,16,13,5,1,False,False,6635,67,True,False,14,38,1,68,0,0,7,2,False,True
2174,Book of Mythril,41,1,2,10,16,13,5,1,False,False,7541,76,True,False,14,41,1,68,0,0,7,2,False,True
2184,Vintage Picatrix,38,1,2,10,16,13,5,1,False,False,7923,67,True,False,14,35,1,68,0,0,7,3,False,True
2185,Book of Electrum,45,1,2,10,16,13,5,1,False,False,8844,90,True,False,14,45,1,68,0,0,7,2,False,True
2189,Embossed Book of Electrum,49,1,2,10,16,13,5,1,False,False,10242,104,True,False,14,49,1,68,0,0,7,2,False,True
2193,Cantamina Thavnaria,70,2,2,10,16,13,5,1,False,False,16909,150,True,False,14,50,1,69,0,0,8,2,False,True
2194,Medica Thavnaria,70,2,2,98,85,13,5,1,False,False,16909,150,True,False,14,50,1,29,0,0,9,2,False,True
2201,Erudite's Picatrix of Healing,55,2,2,98,85,13,5,1,False,False,13285,118,True,False,14,50,1,29,0,0,9,3,False,True
2202,Erudite's Picatrix of Casting,55,2,2,10,16,13,5,1,False,False,16607,118,True,False,14,50,1,69,0,0,8,3,False,True
2211,Deus Ex Verbis,70,2,2,10,16,13,5,1,False,False,18572,150,True,False,14,50,1,69,0,0,8,2,False,True
2212,Deus Ex Gratia,70,2,2,98,85,13,5,1,False,False,18572,150,True,False,14,50,1,29,0,0,9,2,False,True
2219,Square Maple Shield,1,1,3,11,17,2,5,1,False,False,72,1,True,False,8,1,1,56,0,0,7,0,False,True
2220,Company Escutcheon,1,1,3,11,17,2,5,1,False,False,83,0,False,False,10,1,1,56,0,0,3,0,False,True
2224,Worm-eaten Square Shield,30,1,3,11,17,2,5,1,False,False,1537,15,False,False,8,35,1,56,0,0,7,0,False,True
2225,Tarnished Hoplon,30,1,3,11,17,2,5,1,False,False,2403,15,False,False,10,35,1,38,0,0,3,0,False,True
2226,Bronze Hoplon,8,1,3,11,17,2,5,1,False,False,420,2,True,False,10,8,1,38,0,0,3,0,False,True
2227,Notched Buckler,38,1,3,11,17,2,5,1,False,False,2723,23,False,False,10,43,1,56,0,0,7,0,False,True
2228,Round Shield,10,1,3,11,17,2,5,1,False,False,345,3,True,False,8,10,1,58,0,0,9,0,False,True
2229,Leather Targe,12,1,3,11,17,2,5,1,False,False,403,3,True,False,12,12,1,56,0,0,7,0,False,True
2230,Bronze Scutum,13,1,3,11,17,2,5,1,False,False,744,3,True,False,10,13,1,38,0,0,3,0,False,True
2231,Bronze Buckler,14,1,3,11,17,2,5,1,False,False,598,4,True,False,10,14,1,57,0,0,8,0,False,True
2232,Rusting Scutum,35,1,3,11,17,2,5,1,False,False,3240,20,False,False,10,40,1,38,0,0,3,0,False,True
2233,Square Ash Shield,17,1,3,11,17,2,5,1,False,False,683,5,True,False,8,17,1,56,0,0,7,1,False,True
2234,Warded Round Shield,17,2,3,11,17,2,5,1,True,False,854,8,False,False,8,15,1,38,0,0,3,0,False,True
2235,Nightprowler's Targe,17,2,3,11,17,2,5,1,True,False,801,8,False,False,12,15,1,56,0,0,7,0,False,True
2236,Iron Hoplon,18,1,3,11,17,2,5,1,False,False,1158,5,True,False,10,18,1,38,0,0,3,1,False,True
2237,Rotting Round Shield,38,1,3,11,17,2,5,1,False,False,2376,23,False,False,8,43,1,38,0,0,3,0,False,True
2238,Vintage Square Shield,38,1,3,11,17,2,5,1,False,False,5942,23,True,False,8,35,1,56,0,0,7,2,False,True
2239,Ironclad Bronze Buckler,21,1,3,11,17,2,5,1,False,False,1157,7,True,False,10,21,1,57,0,0,8,1,False,True
2241,Iron Lantern Shield,21,1,3,11,17,2,5,1,False,False,1157,7,True,False,10,21,1,38,0,0,3,1,False,True
2242,Iron Scutum,23,1,3,11,17,2,5,1,False,False,2112,8,True,False,10,23,1,38,0,0,3,1,False,True
2244,Vintage Hoplon,38,1,3,11,17,2,5,1,False,False,9285,23,True,False,10,35,1,38,0,0,3,2,False,True
2246,Viper-crested Round Shield,25,1,3,11,17,2,5,1,False,False,1758,10,True,False,8,25,1,58,0,0,9,1,False,True
2248,Iron Kite Shield,27,1,3,11,17,2,5,1,False,False,3486,12,True,False,10,27,1,38,0,0,3,1,False,True
2250,Goatskin Targe,28,1,3,11,17,2,5,1,False,False,2336,13,True,False,12,28,1,56,0,0,7,1,False,True
2257,Bull Hoplon,31,1,3,11,17,2,5,1,False,False,5310,16,True,False,10,31,1,38,0,0,3,1,False,True
2259,Scarred Kite Shield,40,1,3,11,17,2,5,1,False,False,4050,25,False,False,10,45,1,38,0,0,3,0,False,True
2260,Decorated Buckler,34,1,3,11,17,2,5,1,False,False,4527,19,True,False,10,34,1,57,0,0,8,1,False,True
2262,Decorated Iron Scutum,36,1,3,11,17,2,5,1,False,False,6786,21,True,False,10,36,1,38,0,0,3,1,False,True
2264,Vintage Buckler,46,1,3,11,17,2,5,1,False,False,9421,31,True,False,10,43,1,56,0,0,7,2,False,True
2268,Bladed Lantern Shield,39,1,3,11,17,2,5,1,False,False,5689,24,True,False,10,39,1,38,0,0,3,1,False,True
2270,Raptorskin Targe,42,1,3,11,17,2,5,1,False,False,5277,27,True,False,12,42,1,56,0,0,7,1,False,True
2271,Thormoen's Purpose,52,2,3,11,17,2,5,1,True,False,15442,19,False,False,10,50,1,38,0,0,3,0,False,True
2278,Vintage Scutum,43,1,3,11,17,2,5,1,False,False,11445,28,True,False,10,40,1,38,0,0,3,2,False,True
2279,Cobalt Scutum,44,1,3,11,17,2,5,1,False,False,9522,29,True,False,10,44,1,38,0,0,3,1,False,True
2287,Eagle-crested Round Shield,45,1,3,11,17,2,5,1,False,False,6336,30,True,False,8,45,1,58,0,0,9,1,False,True
2289,Vintage Round Shield,46,1,3,11,17,2,5,1,False,False,8222,31,True,False,8,43,1,38,0,0,3,2,False,True
2290,Aubriest's Allegory,52,2,3,11,17,2,5,1,True,False,9883,19,False,False,8,50,1,56,0,0,7,0,False,True
2291,Scorpion Shield,46,2,3,11,17,2,5,1,False,False,12847,58,False,False,10,44,1,38,0,0,3,0,False,True
2294,Kite Shield,48,1,3,11,17,2,5,1,False,False,11064,34,True,False,10,48,1,38,0,0,3,1,False,True
2296,Cobalt Bladed Lantern Shield,49,1,3,11,17,2,5,1,False,False,8408,35,True,False,10,49,1,38,0,0,3,1,False,True
2298,Oxblood Targe,49,1,3,11,17,2,5,1,False,False,6879,35,True,False,12,49,1,56,0,0,7,1,False,True
2300,Vintage Kite Shield,48,1,3,11,17,2,5,1,False,False,13830,34,True,False,10,45,1,38,0,0,3,2,False,True
2302,Darksteel Scutum,70,2,3,11,17,2,5,1,False,False,20790,50,True,False,10,50,1,38,0,0,3,1,False,True
2303,Darksteel Buckler,70,2,3,11,17,2,5,1,False,False,15246,50,True,False,10,50,1,55,0,0,8,1,False,True
2304,Spruce Round Shield,70,2,3,11,17,2,5,1,False,False,13305,50,True,False,8,50,1,53,0,0,9,1,False,True
2314,Weathered Saw,1,1,1,12,19,1,5,1,False,False,74,2,False,False,9,1,1,9,0,0,12,0,False,True
2315,Bronze Saw,8,1,1,12,19,1,5,1,False,False,274,5,True,False,9,8,1,9,0,0,12,0,False,True
2316,Amateur's Saw,12,1,1,12,19,1,5,1,False,False,439,8,True,False,9,12,1,9,0,0,12,0,False,True
2317,Chocobotail Saw,16,1,1,12,19,1,5,1,False,False,638,12,True,False,9,16,1,9,0,0,12,1,False,True
2318,Initiate's Saw,19,1,1,12,19,1,5,1,False,False,815,16,True,False,9,19,1,9,0,0,12,1,False,True
2319,Bas-relief Iron Saw,23,1,1,12,19,1,5,1,False,False,1379,23,True,False,9,23,1,9,0,0,12,1,False,True
2320,Iron Chocobotail Saw,28,1,1,12,19,1,5,1,False,False,2544,37,True,False,9,28,1,9,0,0,12,1,False,True
2321,Bas-relief Steel Saw,31,1,1,12,19,1,5,1,False,False,3469,48,True,False,9,31,1,9,0,0,12,1,False,True
2322,Crosscut Saw,34,1,1,12,19,1,5,1,False,False,4033,56,True,False,9,34,1,9,0,0,12,1,False,True
2323,Mythril Saw,39,1,1,12,19,1,5,1,False,False,5068,70,True,False,9,39,1,9,0,0,12,1,False,True
2324,Mythril Chocobotail Saw,43,1,1,12,19,1,5,1,False,False,5981,83,True,False,9,43,1,9,0,0,12,1,False,True
2325,Bas-relief Cobalt Saw,48,1,1,12,19,1,5,1,False,False,7228,100,True,False,9,48,1,9,0,0,12,1,False,True
2328,Amateur's Claw Hammer,5,1,16,13,19,2,5,1,False,False,136,4,True,False,9,5,1,9,0,0,12,0,False,True
2329,Bronze Claw Hammer,11,1,16,13,19,2,5,1,False,False,304,8,True,False,9,11,1,9,0,0,12,0,False,True
2330,Recruit's Claw Hammer,17,1,16,13,19,2,5,1,False,False,541,32,False,False,9,16,1,9,0,0,12,0,False,True
2331,Iron Claw Hammer,20,1,16,13,19,2,5,1,False,False,684,17,True,False,9,20,1,9,0,0,12,1,False,True
2332,Initiate's Claw Hammer,24,1,16,13,19,2,5,1,False,False,1225,26,True,False,9,24,1,9,0,0,12,1,False,True
2333,Novice's Claw Hammer,29,1,16,13,19,2,5,1,False,False,2197,25,False,False,9,28,1,9,0,0,12,0,False,True
2334,Steel Claw Hammer,31,1,16,13,19,2,5,1,False,False,2690,48,True,False,9,31,1,9,0,0,12,1,False,True
2335,Wrapped Steel Claw Hammer,35,1,16,13,19,2,5,1,False,False,3283,59,True,False,9,35,1,9,0,0,12,1,False,True
2336,Apprentice's Claw Hammer,40,1,16,13,19,2,5,1,False,False,4104,183,False,False,9,39,1,9,0,0,12,0,False,True
2337,Mythril Claw Hammer,43,1,16,13,19,2,5,1,False,False,4639,83,True,False,9,43,1,9,0,0,12,1,False,True
2338,Cobalt Claw Hammer,47,1,16,13,19,2,5,1,False,False,5405,97,True,False,9,47,1,9,0,0,12,1,False,True
2339,Militia Claw Hammer,55,2,16,13,19,2,5,1,False,False,8276,118,True,False,9,50,1,9,0,0,12,1,False,True
2340,Weathered Cross-pein Hammer,1,1,1,14,20,1,5,1,False,False,71,2,False,False,9,1,1,10,0,0,12,0,False,True
2341,Bronze Cross-pein Hammer,8,1,1,14,20,1,5,1,False,False,263,5,True,False,9,8,1,10,0,0,12,0,False,True
2342,Amateur's Cross-pein Hammer,11,1,1,14,20,1,5,1,False,False,376,8,True,False,9,11,1,10,0,0,12,0,False,True
2343,Birdsbeak Hammer,14,1,1,14,20,1,5,1,False,False,511,10,True,False,9,14,1,10,0,0,12,0,False,True
2344,Iron Cross-pein Hammer,18,1,1,14,20,1,5,1,False,False,725,14,True,False,9,18,1,10,0,0,12,1,False,True
2345,Initiate's Cross-pein Hammer,21,1,1,14,20,1,5,1,False,False,988,19,True,False,9,21,1,10,0,0,12,1,False,True
2346,Crowsbeak Hammer,24,1,1,14,20,1,5,1,False,False,1515,26,True,False,9,24,1,10,0,0,12,1,False,True
2347,Heavy Crowsbeak Hammer,29,1,1,14,20,1,5,1,False,False,2718,41,True,False,9,29,1,10,0,0,12,1,False,True
2348,Steel Cross-pein Hammer,32,1,1,14,20,1,5,1,False,False,3504,51,True,False,9,32,1,10,0,0,12,1,False,True
2349,Steel Crowsbeak Hammer,34,1,1,14,20,1,5,1,False,False,3869,56,True,False,9,34,1,10,0,0,12,1,False,True
2350,Wrapped Crowsbeak Hammer,38,1,1,14,20,1,5,1,False,False,4654,67,True,False,9,38,1,10,0,0,12,1,False,True
2351,Cobalt Cross-pein Hammer,43,1,1,14,20,1,5,1,False,False,5737,83,True,False,9,43,1,10,0,0,12,1,False,True
2352,Wrapped Hawksbeak Hammer,48,1,1,14,20,1,5,1,False,False,6933,100,True,False,9,48,1,10,0,0,12,1,False,True
2355,Amateur's File,5,1,16,15,20,2,5,1,False,False,133,4,True,False,9,5,1,10,0,0,12,0,False,True
2356,Bronze File,11,1,16,15,20,2,5,1,False,False,296,8,True,False,9,11,1,10,0,0,12,0,False,True
2357,Recruit's File,17,1,16,15,20,2,5,1,False,False,526,32,False,False,9,16,1,10,0,0,12,0,False,True
2358,Iron File,21,1,16,15,20,2,5,1,False,False,778,19,True,False,9,21,1,10,0,0,12,1,False,True
2359,Initiate's File,25,1,16,15,20,2,5,1,False,False,1355,28,True,False,9,25,1,10,0,0,12,1,False,True
2360,Novice's File,30,1,16,15,20,2,5,1,False,False,2370,27,False,False,9,29,1,10,0,0,12,0,False,True
2361,Steel File,33,1,16,15,20,2,5,1,False,False,2900,53,True,False,9,33,1,10,0,0,12,1,False,True
2362,Apprentice's File,39,1,16,15,20,2,5,1,False,False,3827,175,False,False,9,38,1,10,0,0,12,0,False,True
2363,Mythril File,43,1,16,15,20,2,5,1,False,False,4516,83,True,False,9,43,1,10,0,0,12,1,False,True
2364,Cobalt File,47,1,16,15,20,2,5,1,False,False,5262,97,True,False,9,47,1,10,0,0,12,1,False,True
2365,Militia File,55,2,16,15,20,2,5,1,False,False,8058,118,True,False,9,50,1,10,0,0,12,1,False,True
2366,Weathered Doming Hammer,1,1,1,16,21,1,5,1,False,False,72,2,False,False,9,1,1,11,0,0,12,0,False,True
2367,Bronze Doming Hammer,8,1,1,16,21,1,5,1,False,False,268,5,True,False,9,8,1,11,0,0,12,0,False,True
2368,Amateur's Doming Hammer,11,1,1,16,21,1,5,1,False,False,384,8,True,False,9,11,1,11,0,0,12,0,False,True
2369,Bronze Raising Hammer,14,1,1,16,21,1,5,1,False,False,522,10,True,False,9,14,1,11,0,0,12,0,False,True
2370,Iron Doming Hammer,18,1,1,16,21,1,5,1,False,False,741,14,True,False,9,18,1,11,0,0,12,1,False,True
2371,Initiate's Doming Hammer,21,1,1,16,21,1,5,1,False,False,1009,19,True,False,9,21,1,11,0,0,12,1,False,True
2372,Iron Raising Hammer,24,1,1,16,21,1,5,1,False,False,1547,26,True,False,9,24,1,11,0,0,12,1,False,True
2373,Wrapped Iron Raising Hammer,29,1,1,16,21,1,5,1,False,False,2776,41,True,False,9,29,1,11,0,0,12,1,False,True
2374,Steel Doming Hammer,34,1,1,16,21,1,5,1,False,False,3951,56,True,False,9,34,1,11,0,0,12,1,False,True
2375,Steel Raising Hammer,38,1,1,16,21,1,5,1,False,False,4753,67,True,False,9,38,1,11,0,0,12,1,False,True
2376,Cobalt Doming Hammer,43,1,1,16,21,1,5,1,False,False,5859,83,True,False,9,43,1,11,0,0,12,1,False,True
2377,Cobalt Raising Hammer,48,1,1,16,21,1,5,1,False,False,7080,100,True,False,9,48,1,11,0,0,12,1,False,True
2380,Amateur's Pliers,5,1,16,17,21,2,5,1,False,False,129,4,True,False,9,5,1,11,0,0,12,0,False,True
2381,Bronze Pliers,11,1,16,17,21,2,5,1,False,False,288,8,True,False,9,11,1,11,0,0,12,0,False,True
2382,Recruit's Pliers,17,1,16,17,21,2,5,1,False,False,512,32,False,False,9,16,1,11,0,0,12,0,False,True
2383,Iron Pliers,21,1,16,17,21,2,5,1,False,False,757,19,True,False,9,21,1,11,0,0,12,1,False,True
2384,Initiate's Pliers,25,1,16,17,21,2,5,1,False,False,1319,28,True,False,9,25,1,11,0,0,12,1,False,True
2385,Novice's Pliers,30,1,16,17,21,2,5,1,False,False,2306,27,False,False,9,29,1,11,0,0,12,0,False,True
2386,Steel Pliers,33,1,16,17,21,2,5,1,False,False,2822,53,True,False,9,33,1,11,0,0,12,1,False,True
2387,Apprentice's Pliers,39,1,16,17,21,2,5,1,False,False,3723,175,False,False,9,38,1,11,0,0,12,0,False,True
2388,Mythril Pliers,43,1,16,17,21,2,5,1,False,False,4394,83,True,False,9,43,1,11,0,0,12,1,False,True
2389,Cobalt Pliers,47,1,16,17,21,2,5,1,False,False,5120,97,True,False,9,47,1,11,0,0,12,1,False,True
2390,Militia Pliers,55,2,16,17,21,2,5,1,False,False,7840,118,True,False,9,50,1,11,0,0,12,1,False,True
2391,Weathered Chaser Hammer,1,1,1,18,22,1,5,1,False,False,71,2,False,False,9,1,1,12,0,0,12,0,False,True
2392,Bronze Chaser Hammer,8,1,1,18,22,1,5,1,False,False,263,5,True,False,9,8,1,12,0,0,12,0,False,True
2393,Amateur's Chaser Hammer,11,1,1,18,22,1,5,1,False,False,376,8,True,False,9,11,1,12,0,0,12,0,False,True
2394,Bronze Ornamental Hammer,14,1,1,18,22,1,5,1,False,False,511,10,True,False,9,14,1,12,0,0,12,0,False,True
2395,Iron Chaser Hammer,18,1,1,18,22,1,5,1,False,False,725,14,True,False,9,18,1,12,0,0,12,1,False,True
2396,Initiate's Chaser Hammer,21,1,1,18,22,1,5,1,False,False,988,19,True,False,9,21,1,12,0,0,12,1,False,True
2397,Iron Ornamental Hammer,24,1,1,18,22,1,5,1,False,False,1515,26,True,False,9,24,1,12,0,0,12,1,False,True
2398,Steel Chaser Hammer,29,1,1,18,22,1,5,1,False,False,2718,41,True,False,9,29,1,12,0,0,12,1,False,True
2399,Steel Ornamental Hammer,34,1,1,18,22,1,5,1,False,False,3869,56,True,False,9,34,1,12,0,0,12,1,False,True
2400,Mythril Ornamental Hammer,38,1,1,18,22,1,5,1,False,False,4654,67,True,False,9,38,1,12,0,0,12,1,False,True
2401,Mythril Lapidary Hammer,43,1,1,18,22,1,5,1,False,False,5737,83,True,False,9,43,1,12,0,0,12,1,False,True
2402,Electrum Lapidary Hammer,48,1,1,18,22,1,5,1,False,False,6933,100,True,False,9,48,1,12,0,0,12,1,False,True
2405,Amateur's Grinding Wheel,5,1,16,19,22,2,5,1,False,False,151,4,True,False,8,5,1,12,0,0,12,0,False,True
2406,Ragstone Grinding Wheel,11,1,16,19,22,2,5,1,False,False,336,8,True,False,8,11,1,12,0,0,12,0,False,True
2407,Recruit's Grinding Wheel,17,1,16,19,22,2,5,1,False,False,598,32,False,False,8,16,1,12,0,0,12,0,False,True
2408,Mudstone Grinding Wheel,21,1,16,19,22,2,5,1,False,False,883,19,True,False,8,21,1,12,0,0,12,1,False,True
2409,Initiate's Grinding Wheel,25,1,16,19,22,2,5,1,False,False,1538,28,True,False,8,25,1,12,0,0,12,1,False,True
2410,Novice's Grinding Wheel,30,1,16,19,22,2,5,1,False,False,2691,27,False,False,8,29,1,12,0,0,12,0,False,True
2411,Siltstone Grinding Wheel,33,1,16,19,22,2,5,1,False,False,3292,53,True,False,8,33,1,12,0,0,12,1,False,True
2412,Apprentice's Grinding Wheel,39,1,16,19,22,2,5,1,False,False,4344,175,False,False,8,38,1,12,0,0,12,0,False,True
2413,Garnet Grinding Wheel,43,1,16,19,22,2,5,1,False,False,5127,83,True,False,8,43,1,12,0,0,12,1,False,True
2414,Basilisk Grinding Wheel,47,1,16,19,22,2,5,1,False,False,5974,97,True,False,8,47,1,12,0,0,12,1,False,True
2415,Militia Grinding Wheel,55,2,16,19,22,2,5,1,False,False,9147,118,True,False,8,50,1,12,0,0,12,1,False,True
2416,Weathered Head Knife,1,1,1,20,23,1,5,1,False,False,69,2,False,False,9,1,1,13,0,0,12,0,False,True
2417,Bronze Head Knife,8,1,1,20,23,1,5,1,False,False,257,5,True,False,9,8,1,13,0,0,12,0,False,True
2418,Amateur's Head Knife,11,1,1,20,23,1,5,1,False,False,368,8,True,False,9,11,1,13,0,0,12,0,False,True
2419,Brass Head Knife,14,1,1,20,23,1,5,1,False,False,500,10,True,False,9,14,1,13,0,0,12,0,False,True
2420,Initiate's Head Knife,19,1,1,20,23,1,5,1,False,False,765,16,True,False,9,19,1,13,0,0,12,1,False,True
2421,Iron Round Knife,23,1,1,20,23,1,5,1,False,False,1295,23,True,False,9,23,1,13,0,0,12,1,False,True
2422,Iron Head Knife,28,1,1,20,23,1,5,1,False,False,2388,37,True,False,9,28,1,13,0,0,12,1,False,True
2423,Silver Head Knife,31,1,1,20,23,1,5,1,False,False,3256,48,True,False,9,31,1,13,0,0,12,1,False,True
2424,Steel Round Knife,34,1,1,20,23,1,5,1,False,False,3786,56,True,False,9,34,1,13,0,0,12,1,False,True
2425,Mythril Head Knife,38,1,1,20,23,1,5,1,False,False,4555,67,True,False,9,38,1,13,0,0,12,1,False,True
2426,Mythril Round Knife,43,1,1,20,23,1,5,1,False,False,5615,83,True,False,9,43,1,13,0,0,12,1,False,True
2427,Electrum Head Knife,48,1,1,20,23,1,5,1,False,False,6785,100,True,False,9,48,1,13,0,0,12,1,False,True
2430,Amateur's Awl,5,1,16,21,23,2,5,1,False,False,129,4,True,False,9,5,1,13,0,0,12,0,False,True
2431,Bronze Awl,11,1,16,21,23,2,5,1,False,False,288,8,True,False,9,11,1,13,0,0,12,0,False,True
2432,Recruit's Awl,16,1,16,21,23,2,5,1,False,False,469,30,False,False,9,15,1,13,0,0,12,0,False,True
2433,Iron Awl,19,1,16,21,23,2,5,1,False,False,599,16,True,False,9,19,1,13,0,0,12,1,False,True
2434,Initiate's Awl,23,1,16,21,23,2,5,1,False,False,1013,23,True,False,9,23,1,13,0,0,12,1,False,True
2435,Novice's Awl,28,1,16,21,23,2,5,1,False,False,1869,23,False,False,9,27,1,13,0,0,12,0,False,True
2436,Steel Awl,31,1,16,21,23,2,5,1,False,False,2548,48,True,False,9,31,1,13,0,0,12,1,False,True
2437,Wrapped Steel Awl,35,1,16,21,23,2,5,1,False,False,3110,59,True,False,9,35,1,13,0,0,12,1,False,True
2438,Apprentice's Awl,40,1,16,21,23,2,5,1,False,False,3888,183,False,False,9,39,1,13,0,0,12,0,False,True
2439,Mythril Awl,43,1,16,21,23,2,5,1,False,False,4394,83,True,False,9,43,1,13,0,0,12,1,False,True
2440,Cobalt Awl,47,1,16,21,23,2,5,1,False,False,5120,97,True,False,9,47,1,13,0,0,12,1,False,True
2441,Militia Awl,55,2,16,21,23,2,5,1,False,False,7840,118,True,False,9,50,1,13,0,0,12,1,False,True
2442,Rusty Needle,1,1,1,22,24,1,5,1,False,False,50,2,False,False,11,1,1,14,0,0,12,0,False,True
2443,Copper Needle,8,1,1,22,24,1,5,1,False,False,184,5,True,False,11,8,1,14,0,0,12,0,False,True
2444,Bat Fang Needle,16,1,1,22,24,1,5,1,False,False,430,12,True,False,11,16,1,14,0,0,12,1,False,True
2445,Amateur's Needle,12,1,1,22,24,1,5,1,False,False,295,8,True,False,11,12,1,14,0,0,12,0,False,True
2446,Brass Needle,20,1,1,22,24,1,5,1,False,False,594,17,True,False,11,20,1,14,0,0,12,1,False,True
2447,Initiate's Needle,24,1,1,22,24,1,5,1,False,False,1063,26,True,False,11,24,1,14,0,0,12,1,False,True
2448,Silver Needle,28,1,1,22,24,1,5,1,False,False,1713,37,True,False,11,28,1,14,0,0,12,1,False,True
2449,Worm Fang Needle,32,1,1,22,24,1,5,1,False,False,2460,51,True,False,11,32,1,14,0,0,12,1,False,True
2450,Mythril Needle,37,1,1,22,24,1,5,1,False,False,3125,64,True,False,11,37,1,14,0,0,12,1,False,True
2451,Wolf Fang Needle,40,1,1,22,24,1,5,1,False,False,3564,73,True,False,11,40,1,14,0,0,12,1,False,True
2452,Thousand Needle,43,1,1,22,24,1,5,1,False,False,4028,83,True,False,11,43,1,14,0,0,12,1,False,True
